transaction_id,status,id_fin,distance,passengers_count,status1,pac_amount_to_collect,pac_status,pac_enabled,total_amount,linked_parent,amount,txn_tag,doi,doj
TRNA1J57CH5YDW,confirmed,48840540,723,1,success,430.0,pending_utp,true,430.0,,430.0,NEWLOB                                            ,2019-04-19,20190814
TRNA1J57KA5XK7,confirmed,31689454,1096,1,success,935.0,pending_utp,true,935.0,,935.0,NEWLOB                                            ,2019-04-19,20190524
TRNAFBH87H38V0,confirmed,58427075,606,4,success,1480.0,pending_utp,true,1480.0,,1480.0,Active                                            ,2019-04-20,20190615
TRNAFBJ5VMHBI5,order_payment_status_success,58451456,584,2,success,1920.0,collected,true,1920.0,,1920.0,Active                                            ,2019-04-22,20190619
TRNAFBBB1AR40S,confirmed,35634148,1276,1,success,1020.0,waitlist,true,1020.0,,1020.0,NEWGI                                             ,2019-04-15,20190522
TRNAFBALAYH0T9,confirmed,48256063,439,1,success,740.0,waitlist,true,740.0,,740.0,NEWGI                                             ,2019-04-14,20190527
TRNAFBD5D458YW,confirmed,58351225,1236,5,success,5930.0,pending_utp,true,5930.0,,5930.0,NEWGI                                             ,2019-04-17,20190605
TRNA1J4QMUI0VJ,order_payment_status_success,39301957,668,4,success,1440.0,collected,true,1440.0,,1440.0,NEWLOB                                            ,2019-04-15,20190518
TRNAFBBDQV7KRS,confirmed,38406862,1487,1,success,1675.0,waitlist,true,1675.0,,1675.0,Active                                            ,2019-04-15,20190604
TRNA1J5FAUQJTG,confirmed,57483006,282,1,success,460.0,waitlist,true,460.0,,460.0,NEWGI                                             ,2019-04-21,20190603
TRNAFBIB37VVQK,confirmed,58397934,1691,1,success,690.0,pending_utp,true,690.0,,690.0,NEWGI                                             ,2019-04-21,20190523
TRNAFBDG0PZC14,confirmed,49546864,1526,1,success,1710.0,pending_utp,true,1710.0,,1710.0,NEWGI                                             ,2019-04-17,20190520
TRNAFBCEI81VV2,confirmed,57405758,666,1,success,375.0,waitlist,true,375.0,,375.0,Active                                            ,2019-04-16,20190610
TRNAFBCGTEPTK7,confirmed,58278165,786,1,success,445.0,waitlist,true,445.0,,445.0,NEWGI                                             ,2019-04-16,20190519
TRNAFBDD1G5YH6,confirmed,3685249,998,3,success,3955.0,waitlist,true,3955.0,,3955.0,NEWLOB                                            ,2019-04-17,20190627
TRNAFBESJIOBX6,confirmed,10592675,799,1,success,1180.0,waitlist,true,1180.0,,1180.0,Active                                            ,2019-04-18,20190519
TRNAFBGLQTTURF,confirmed,58500208,1281,2,success,3050.0,waitlist,true,3050.0,,3050.0,NEWGI                                             ,2019-04-20,20190604
TRNAFBHAVMTMBV,confirmed,39649536,2020,1,success,770.0,pending_utp,true,770.0,,770.0,NEWLOB                                            ,2019-04-21,20190602
TRNAFBIXNSM7Z5,confirmed,34218435,773,1,success,1115.0,pending_utp,true,1115.0,,1115.0,NEWGI                                             ,2019-04-22,20190602
TRNAFBCDKFMQ3Z,confirmed,38565068,691,2,success,750.0,waitlist,true,750.0,,750.0,Active                                            ,2019-04-16,20190517
TRNAFBGIPAO4MC,order_payment_status_success,53681639,2020,2,success,4000.0,collected,true,4000.0,,4000.0,Active                                            ,2019-04-20,20190523
TRNA1J59K8IVYX,order_cancelled,35540883,590,1,success,0.0,collected,true,1195.0,,1195.0,Dormant12                                         ,2019-04-20,20190531
TRNAFBH5V6AGCX,confirmed,32783762,1204,2,success,7050.0,pending_utp,true,7050.0,,7050.0,NEWLOB                                            ,2019-04-20,20190531
TRNAFBH84PCFD7,confirmed,58204316,889,1,success,1255.0,pending_utp,true,1255.0,,1255.0,Active                                            ,2019-04-20,20190524
TRNAFBHRAFQ5WT,confirmed,1881697,1178,1,success,1430.0,waitlist,true,1430.0,,1430.0,NEWGI                                             ,2019-04-21,20190522
TRNAFBI9L26IDI,order_payment_pending,,972,1,success,505.0,waitlist,true,505.0,,505.0,,2019-04-21,20190531
TRNA1J5FDS9TNP,confirmed,401106,457,1,success,285.0,waitlist,true,285.0,,285.0,Active                                            ,2019-04-21,20190526
TRNAFBJ1SJZMVF,confirmed,10526789,439,2,success,600.0,waitlist,true,600.0,,600.0,NEWLOB                                            ,2019-04-22,20190712
TRNAFBA1ADDPGP,confirmed,58216576,879,1,success,445.0,waitlist,true,445.0,,445.0,NEWGI                                             ,2019-04-14,20190522
TRNAFBFY3A4L4A,confirmed,40282820,1291,1,success,590.0,waitlist,true,590.0,,590.0,Active                                            ,2019-04-19,20190526
TRNA1J594G9MJ9,order_payment_pending,13539427,500,1,success,305.0,waitlist,true,305.0,,305.0,NEWGI                                             ,2019-04-20,20190527
TRNAFBGM26JKKZ,confirmed,58348307,527,2,success,1710.0,waitlist,true,1710.0,,1710.0,Active                                            ,2019-04-20,20190531
TRNAFBHRSAXVHG,confirmed,58529362,1745,1,success,700.0,waitlist,true,700.0,,700.0,NEWGI                                             ,2019-04-21,20190527
TRNAFBIA7KIIM2,confirmed,22281553,1036,1,success,915.0,waitlist,true,915.0,,915.0,Active                                            ,2019-04-21,20190528
TRNA1J59L3EOHP,confirmed,48063298,947,1,success,465.0,pending_utp,true,465.0,,465.0,Active                                            ,2019-04-20,20190525
TRNAFBGZEPDQSS,confirmed,14957451,1139,2,success,2850.0,waitlist,true,2850.0,,2850.0,NEWLOB                                            ,2019-04-20,20190610
TRNAFBBPPLSAC3,confirmed,58068849,1091,1,success,535.0,waitlist,true,535.0,,535.0,NEWGI                                             ,2019-04-15,20190524
TRNAFBIR3D7NC0,order_payment_pending,,305,1,success,225.0,pending_utp,true,225.0,,225.0,,2019-04-22,20190526
TRNAFBC4WR0VEX,order_payment_status_success,52159907,1941,1,success,1975.0,collected,true,1975.0,,1975.0,NEWGI                                             ,2019-04-16,20190517
TRNAFBCHMZA3G1,order_payment_status_success,9502903,1410,1,success,1580.0,collected,true,1580.0,,1580.0,Active                                            ,2019-04-16,20190620
TRNAFBB5KGBVGP,confirmed,35762923,1616,1,success,670.0,waitlist,true,670.0,,670.0,NEWGI                                             ,2019-04-15,20190606
TRNA1J4TK1W1HO,confirmed,21382505,462,1,success,290.0,waitlist,true,290.0,,290.0,NEWGI                                             ,2019-04-16,20190518
TRNAFBC9DH8X9E,confirmed,54155054,504,1,success,900.0,pending_utp,true,900.0,,900.0,Active                                            ,2019-04-16,20190520
TRNAFBFTUVDBWO,confirmed,51618884,530,1,success,325.0,waitlist,true,325.0,,325.0,Dormant6                                          ,2019-04-19,20190527
TRNAFBG7MYTGLW,order_payment_status_success,24631843,1131,1,success,550.0,collected,true,550.0,,550.0,Active                                            ,2019-04-20,20190609
TRNAFBG9N93AHQ,confirmed,58492663,1462,1,success,600.0,pending_utp,true,600.0,,600.0,NEWGI                                             ,2019-04-20,20190629
TRNAFBG58GM734,order_payment_status_success,26495942,805,2,success,3310.0,collected,true,3310.0,,3310.0,Active                                            ,2019-04-19,20190617
TRNAFBHQ5TXZ6H,confirmed,1416752,2013,1,success,2935.0,pending_utp,true,2935.0,,2935.0,Active                                            ,2019-04-21,20190522
TRNIFAODGTIOG7,confirmed,27152198,350,1,success,240.0,waitlist,true,240.0,,240.0,Active                                            ,2019-03-25,20190329
TRNAFBGUNMR36S,confirmed,58394139,1647,2,success,3510.0,waitlist,true,3510.0,,3510.0,NEWGI                                             ,2019-04-20,20190528
TRNAFB9X0LLHJQ,confirmed,58248406,567,1,success,960.0,waitlist,true,960.0,,960.0,NEWGI                                             ,2019-04-14,20190527
TRNAFBC63TUD0W,confirmed,58246244,850,1,success,1175.0,waitlist,true,1175.0,,1175.0,NEWGI                                             ,2019-04-16,20190521
TRNAFBBFL7NN45,order_cancelled,21201891,998,4,success,1980.0,collected,true,1980.0,,1980.0,Active                                            ,2019-04-15,20190612
TRNAFBFXTTUVQM,confirmed,48519919,755,1,success,435.0,waitlist,true,435.0,,435.0,Active                                            ,2019-04-19,20190607
TRNAFBFVFP3MXK,order_payment_status_success,58486928,736,6,success,2300.0,collected,true,2300.0,,2300.0,NEWGI                                             ,2019-04-19,20190526
TRNAFBGUFX101M,confirmed,58450620,679,1,success,410.0,waitlist,true,410.0,,410.0,NEWGI                                             ,2019-04-20,20190529
TRNAFBHRSLDV01,confirmed,32005371,1951,1,success,730.0,waitlist,true,730.0,,730.0,NEWLOB                                            ,2019-04-21,20190612
TRNAFBI5J0BQG0,confirmed,47824826,950,1,success,495.0,waitlist,true,495.0,,495.0,NEWGI                                             ,2019-04-21,20190522
TRNAFBIFUJDR0V,confirmed,54792173,159,1,success,535.0,waitlist,true,535.0,,535.0,Active                                            ,2019-04-22,20190601
TRNAFBA7TMOR0F,confirmed,41494439,499,1,success,335.0,waitlist,true,335.0,,335.0,NEWLOB                                            ,2019-04-14,20190517
TRNAFBC4EJLX0H,confirmed,58341237,588,1,success,375.0,waitlist,true,375.0,,375.0,NEWGI                                             ,2019-04-16,20190530
TRNA1J4JKRH7F0,confirmed,57092991,769,1,success,440.0,waitlist,true,440.0,,440.0,NEWGI                                             ,2019-04-13,20190519
TRNAFBCJO069PG,confirmed,35672347,949,2,success,2470.0,waitlist,true,2470.0,,2470.0,NEWGI                                             ,2019-04-16,20190710
TRNA1J51X5TRSO,confirmed,57445799,567,2,success,1880.0,waitlist,true,1880.0,,1880.0,Active                                            ,2019-04-18,20190530
TRNAFBG4QRA3TW,confirmed,40264499,1366,1,success,1610.0,waitlist,true,1610.0,,1610.0,NEWGI                                             ,2019-04-19,20190625
TRNAFBG2BL6VSV,confirmed,29324272,1083,3,success,2280.0,waitlist,true,2280.0,,2280.0,NEWGI                                             ,2019-04-19,20190527
TRNAFBFO4VTZHP,confirmed,53282042,627,2,success,760.0,waitlist,true,760.0,,760.0,NEWLOB                                            ,2019-04-19,20190520
TRNAFBGYUKAVR2,confirmed,56087044,1536,1,success,650.0,waitlist,true,650.0,,650.0,NEWLOB                                            ,2019-04-20,20190529
TRNAFBIBD2OEG8,confirmed,31864871,470,2,success,560.0,waitlist,true,560.0,,560.0,NEWGI                                             ,2019-04-21,20190522
TRNAFBIRCDQG6T,confirmed,57980687,565,1,success,370.0,waitlist,true,370.0,,370.0,NEWGI                                             ,2019-04-22,20190615
TRNA1J4UQGX3HF,confirmed,57800078,1850,1,success,2765.0,waitlist,true,2765.0,,2765.0,Active                                            ,2019-04-16,20190608
TRNAFBDX146CJ3,confirmed,58360907,410,1,success,205.0,waitlist,true,205.0,,205.0,NEWGI                                             ,2019-04-17,20190525
TRNAFBEKYGNF3V,confirmed,52604507,984,1,success,1340.0,waitlist,true,1340.0,,1340.0,NEWLOB                                            ,2019-04-18,20190605
TRNAFBDX8Y4NRB,confirmed,780425,823,2,success,2370.0,waitlist,true,2370.0,,2370.0,Active                                            ,2019-04-17,20190609
TRNAFBEFB48DK7,order_payment_pending,,1772,2,success,1400.0,waitlist,true,1400.0,,1400.0,,2019-04-18,20190604
TRNAFBEQ53V37F,order_payment_status_success,40033783,175,2,success,300.0,collected,true,300.0,,300.0,Active                                            ,2019-04-18,20190603
TRNAFBI1Y7BQM4,confirmed,43957426,982,2,success,2540.0,waitlist,true,2540.0,,2540.0,Active                                            ,2019-04-21,20190603
TRNAFBC6XWYJJR,confirmed,58340907,1846,1,success,700.0,waitlist,true,700.0,,700.0,NEWGI                                             ,2019-04-16,20190613
TRNAFBCP9XP33E,confirmed,52128037,1090,1,success,935.0,waitlist,true,935.0,,935.0,NEWGI                                             ,2019-04-16,20190601
TRNAFBEJCX82IX,confirmed,1036644,1097,2,success,2790.0,waitlist,true,2790.0,,2790.0,NEWLOB                                            ,2019-04-18,20190519
TRNAFBABJLGRTP,order_payment_pending,58253834,1045,1,success,525.0,waitlist,true,525.0,,525.0,NEWGI                                             ,2019-04-14,20190614
TRNAFBAEGKDOV7,order_payment_status_success,44128368,1962,1,success,0.0,collected,true,1995.0,,1995.0,NEWGI                                             ,2019-04-14,20190604
TRNAFBGA384TPW,confirmed,58468644,1705,2,success,1720.0,waitlist,true,1720.0,,1720.0,NEWGI                                             ,2019-04-20,20190524
TRNA1J4PN4QSG0,confirmed,35274285,642,2,success,1950.0,waitlist,true,1950.0,,1950.0,Active                                            ,2019-04-15,20190519
TRNAFBERVT2872,confirmed,40491014,653,1,success,405.0,waitlist,true,405.0,,405.0,Active                                            ,2019-04-18,20190521
TRNAFBFVWOADYA,confirmed,22507023,1131,2,success,2850.0,waitlist,true,2850.0,,2850.0,Active                                            ,2019-04-19,20190608
TRNAFBGBK5VXH4,confirmed,52942448,589,2,success,730.0,waitlist,true,730.0,,730.0,Active                                            ,2019-04-20,20190525
TRNAFBGOQOEU2M,confirmed,49435847,2261,1,success,2450.0,waitlist,true,2450.0,,2450.0,NEWGI                                             ,2019-04-20,20190530
TRNAFBGQ07EYTI,confirmed,47124517,1695,1,success,2570.0,waitlist,true,2570.0,,2570.0,NEWGI                                             ,2019-04-20,20190529
TRNA1J4Z3S24WO,confirmed,58032259,339,4,success,880.0,waitlist,true,880.0,,880.0,NEWLOB                                            ,2019-04-17,20190527
TRNAFBI87Q7P72,order_cancelled,56874976,467,3,success,2380.0,collected,true,2380.0,,2380.0,NEWLOB                                            ,2019-04-21,20190609
TRNAFBBU5B1PF6,confirmed,58227748,220,1,success,215.0,waitlist,true,215.0,,215.0,NEWGI                                             ,2019-04-16,20190522
TRNAFBG8MIFH8X,confirmed,58327614,581,2,success,1830.0,waitlist,true,1830.0,,1830.0,NEWGI                                             ,2019-04-20,20190606
TRNAFBH7MGH16L,confirmed,56864986,1404,1,success,620.0,pending_utp,true,620.0,,620.0,NEWGI                                             ,2019-04-20,20190602
TRNAFBHP1GA9WF,confirmed,48463675,1581,6,success,3415.0,waitlist,true,3415.0,,3415.0,Active                                            ,2019-04-21,20190528
TRNAFBIF7MA621,confirmed,56123477,1174,1,success,555.0,waitlist,true,555.0,,555.0,Active                                            ,2019-04-22,20190601
TRNAFBCQHTR8SK,confirmed,58344649,1515,1,success,615.0,waitlist,true,615.0,,615.0,NEWGI                                             ,2019-04-16,20190526
TRNAFBGSKMS9T3,order_payment_status_success,56861767,1908,1,success,745.0,collected,true,745.0,,745.0,Active                                            ,2019-04-20,20190524
TRNAFBG8ID1Y14,confirmed,37958744,960,1,success,470.0,waitlist,true,470.0,,470.0,NEWGI                                             ,2019-04-20,20190622
TRNAFBGHAT5IVE,confirmed,58504502,590,1,success,980.0,waitlist,true,980.0,,980.0,NEWGI                                             ,2019-04-20,20190601
TRNA1J5B622ENJ,confirmed,5822579,1830,2,success,3070.0,waitlist,true,3070.0,,3070.0,Active                                            ,2019-04-20,20190607
TRNAFBI4FCA755,confirmed,27088259,1044,4,success,4275.0,waitlist,true,4275.0,,4275.0,NEWLOB                                            ,2019-04-21,20190601
TRNAFBHU7KBZU7,confirmed,32374340,451,1,success,315.0,waitlist,true,315.0,,315.0,Active                                            ,2019-04-21,20190525
TRNAFBAOO6GQD2,order_cancelled,32816740,633,1,success,1300.0,collected,true,1300.0,,1300.0,Active                                            ,2019-04-15,20190521
TRNAFBA0Z7XK7Q,confirmed,50295234,472,1,success,325.0,waitlist,true,325.0,,325.0,NEWLOB                                            ,2019-04-14,20190520
TRNAFBC88QDIU4,order_payment_status_success,31664656,372,2,success,550.0,collected,true,550.0,,550.0,NEWGI                                             ,2019-04-16,20190524
TRNAFB852OH6GM,confirmed,25969264,378,1,success,255.0,waitlist,true,255.0,,255.0,Active                                            ,2019-04-12,20190714
TRNAFBESIXY389,confirmed,42765025,565,2,success,720.0,waitlist,true,720.0,,720.0,NEWGI                                             ,2019-04-18,20190613
TRNA1J4Z0ENBP0,confirmed,55226715,2345,1,success,790.0,waitlist,true,790.0,,790.0,Active                                            ,2019-04-17,20190523
TRNAFBIRSMR660,confirmed,36435304,620,2,success,700.0,waitlist,true,700.0,,700.0,Active                                            ,2019-04-22,20190608
TRNAFBGI9JTT2U,confirmed,58494385,1159,1,success,555.0,waitlist,true,555.0,,555.0,NEWGI                                             ,2019-04-20,20190523
TRNA1J5HZ2AMK9,order_payment_status_success,39335285,3967,1,success,0.0,collected,true,1060.0,,1060.0,Active                                            ,2019-04-22,20190602
TRNA1J4JURNV08,order_payment_status_success,56886758,2390,1,success,830.0,collected,true,830.0,,830.0,Active                                            ,2019-04-13,20190608
TRNAFBA0YJ3F9Y,confirmed,26413212,690,4,success,5005.0,waitlist,true,5005.0,,5005.0,Active                                            ,2019-04-14,20190523
TRNAFBDPMYBQXM,confirmed,37854660,1406,1,success,590.0,waitlist,true,590.0,,590.0,NEWGI                                             ,2019-04-17,20190526
TRNAFBEQZD9RAP,confirmed,1551116,497,2,success,650.0,waitlist,true,650.0,,650.0,Active                                            ,2019-04-18,20190814
TRNAFBCMW9GSFA,confirmed,33947793,497,1,success,805.0,waitlist,true,805.0,,805.0,Active                                            ,2019-04-16,20190519
TRNAFBFGJLGXIF,order_cancelled,55121778,1319,1,success,565.0,collected,true,565.0,,565.0,Active                                            ,2019-04-19,20190615
TRNAFBH6K2RTKR,confirmed,33252560,1363,3,success,2270.0,waitlist,true,2270.0,,2270.0,Active                                            ,2019-04-20,20190615
TRNAFBHPAIYHNE,confirmed,23944357,919,3,success,1340.0,waitlist,true,1340.0,,1340.0,NEWLOB                                            ,2019-04-21,20190527
TRNAFBI2N6Z11T,confirmed,58594288,495,2,success,1570.0,waitlist,true,1570.0,,1570.0,NEWGI                                             ,2019-04-21,20190604
TRNAFB5YTPZW5D,order_payment_status_success,1564371,7,1,success,40.0,waitlist,true,40.0,,40.0,Active                                            ,2019-04-10,20190416
TRNAFBG4R0RPF1,confirmed,58334759,1434,1,success,1645.0,waitlist,true,1645.0,,1645.0,NEWGI                                             ,2019-04-19,20190608
TRNA1J5A8H7OLR,order_payment_status_success,40081530,2473,3,success,2405.0,collected,true,2405.0,,2405.0,NEWLOB                                            ,2019-04-20,20190521
TRNAFBHUO28IPA,confirmed,52251156,1691,1,success,690.0,waitlist,true,690.0,,690.0,NEWGI                                             ,2019-04-21,20190809
TRNAFBHT4MJVMA,confirmed,44595001,959,1,success,1265.0,waitlist,true,1265.0,,1265.0,Active                                            ,2019-04-21,20190523
TRNAFBAHLG2OAU,confirmed,58293851,1463,1,success,1660.0,waitlist,true,1660.0,,1660.0,NEWGI                                             ,2019-04-14,20190517
TRNAFBCATEZHJX,confirmed,58297329,1962,1,success,1995.0,waitlist,true,1995.0,,1995.0,NEWGI                                             ,2019-04-16,20190520
TRNAFBDWTKY6U5,confirmed,56981134,2115,1,success,755.0,waitlist,true,755.0,,755.0,NEWGI                                             ,2019-04-17,20190521
TRNAFBH89DYK6R,confirmed,54685887,980,1,success,3180.0,waitlist,true,3180.0,,3180.0,NEWLOB                                            ,2019-04-20,20190614
TRNAFBITUJZZ2X,confirmed,26505344,1190,1,success,1480.0,waitlist,true,1480.0,,1480.0,Active                                            ,2019-04-22,20190530
TRNAFBBGBPTCP9,confirmed,37383031,774,1,success,1165.0,waitlist,true,1165.0,,1165.0,NEWGI                                             ,2019-04-15,20190608
TRNAFB81Y7J6GW,order_payment_status_success,25969264,378,1,success,255.0,waitlist,true,255.0,,255.0,Active                                            ,2019-04-12,20190714
TRNAFBFU75K4AG,confirmed,43850607,1922,1,success,1960.0,waitlist,true,1960.0,,1960.0,NEWLOB                                            ,2019-04-19,20190603
TRNA1J4TCUYUC6,confirmed,32608127,759,2,success,2250.0,pending_utp,true,2250.0,,2250.0,NEWLOB                                            ,2019-04-16,20190518
TRNAFBGB0ZGSAA,confirmed,26584982,447,1,success,750.0,waitlist,true,750.0,,750.0,NEWLOB                                            ,2019-04-20,20190705
TRNAFBGLR6VEQT,confirmed,32320211,978,1,success,1280.0,waitlist,true,1280.0,,1280.0,Active                                            ,2019-04-20,20190807
TRNAFBGLS2O0U4,confirmed,21469687,518,1,success,865.0,waitlist,true,865.0,,865.0,Active                                            ,2019-04-20,20190524
TRNAFBHOFIOBI3,confirmed,58462257,1174,1,success,1460.0,waitlist,true,1460.0,,1460.0,NEWGI                                             ,2019-04-21,20190602
TRNAFBI6QZGUK3,confirmed,58219127,2456,1,success,845.0,waitlist,true,845.0,,845.0,Active                                            ,2019-04-21,20190530
TRNAFBIOGXMSPM,confirmed,58523616,203,1,success,380.0,waitlist,true,380.0,,380.0,NEWGI                                             ,2019-04-22,20190525
TRNAFBIXWF16B0,confirmed,37397034,1482,1,success,1675.0,waitlist,true,1675.0,,1675.0,NEWLOB                                            ,2019-04-22,20190610
TRNAFBDWEXAMXT,confirmed,31386446,1753,1,success,710.0,waitlist,true,710.0,,710.0,Active                                            ,2019-04-17,20190601
TRNAFBF5KGIYSE,confirmed,14700185,998,1,success,510.0,waitlist,true,510.0,,510.0,Active                                            ,2019-04-19,20190602
TRNAFBBTE6NTQS,confirmed,58342289,399,1,success,740.0,waitlist,true,740.0,,740.0,NEWGI                                             ,2019-04-16,20190525
TRNAFBCEHQ3ZUW,confirmed,58268766,1727,1,success,1795.0,waitlist,true,1795.0,,1795.0,NEWGI                                             ,2019-04-16,20190614
TRNAFBIEUNDKT3,confirmed,17966851,1015,2,success,960.0,pending_utp,true,960.0,,960.0,NEWGI                                             ,2019-04-22,20190615
TRNAFBG3DJ8TT2,confirmed,40698893,355,2,success,530.0,waitlist,true,530.0,,530.0,NEWLOB                                            ,2019-04-19,20190522
TRNAFBHW6WRSNU,confirmed,58572646,2406,1,success,2175.0,pending_utp,true,2175.0,,2175.0,NEWGI                                             ,2019-04-21,20190524
TRNAFBHRG689UE,confirmed,58569641,390,1,success,680.0,pending_utp,true,680.0,,680.0,NEWGI                                             ,2019-04-21,20190604
TRNIFAO59SLBS7,order_cancelled,16566013,2284,1,success,635.0,waitlist,true,815.0,,635.0,Active                                            ,2019-03-25,20190403
TRNAFB9LGK8NOV,confirmed,57223412,1348,1,success,1530.0,waitlist,true,1530.0,,1530.0,Active                                            ,2019-04-14,20190615
TRNAFBCMFQLVYY,confirmed,1694881,1503,1,success,1645.0,waitlist,true,1645.0,,1645.0,NEWLOB                                            ,2019-04-16,20190519
TRNAFBDL4MBXTW,confirmed,2908753,1283,1,success,2615.0,waitlist,true,2615.0,,2615.0,Dormant12                                         ,2019-04-17,20190609
TRNAFBBAPDCT9K,confirmed,19669981,1198,1,success,1430.0,waitlist,true,1430.0,,1430.0,Active                                            ,2019-04-15,20190517
TRNAFBCIHN1EZA,confirmed,55064999,2176,1,success,800.0,pending_utp,true,800.0,,800.0,Active                                            ,2019-04-16,20190610
TRNAFBEX2BESN2,confirmed,23373451,446,2,success,600.0,waitlist,true,600.0,,600.0,Active                                            ,2019-04-18,20190531
TRNAFBH7SNS2R9,confirmed,45268419,784,1,success,1650.0,waitlist,true,1650.0,,1650.0,NEWGI                                             ,2019-04-20,20190525
TRNAFBG7JGA664,order_partially_cancelled,47512741,679,1,success,380.0,collected,true,380.0,,380.0,Active                                            ,2019-04-20,20190522
TRNAFBDL9IQ737,order_cancelled,56444845,1467,1,success,600.0,collected,true,600.0,,600.0,Active                                            ,2019-04-17,20190609
TRNA1J5A2KAO3G,order_cancelled,57367613,1286,3,success,6565.0,collected,true,6565.0,,6565.0,Active                                            ,2019-04-20,20190609
TRNAFBBJOT3PJI,confirmed,46847525,1169,2,success,1030.0,waitlist,true,1030.0,,1030.0,Active                                            ,2019-04-15,20190603
TRNAFBCQR1RI3K,confirmed,56366617,1349,1,success,600.0,pending_utp,true,600.0,,600.0,Active                                            ,2019-04-16,20190518
TRNAFBEVWJIN3X,confirmed,58451171,2009,3,success,8725.0,waitlist,true,8725.0,,8725.0,NEWGI                                             ,2019-04-18,20190528
TRNAFBGUSUARKY,confirmed,58483960,1520,1,success,645.0,waitlist,true,645.0,,645.0,NEWGI                                             ,2019-04-20,20190610
TRNA1J5I0WUW3H,confirmed,37780122,2568,1,success,830.0,pending_utp,true,830.0,,830.0,Active                                            ,2019-04-22,20190523
TRNAFBBHLLXBFK,confirmed,27246086,342,1,success,635.0,waitlist,true,635.0,,635.0,NEWLOB                                            ,2019-04-15,20190623
TRNAFBAGOQXH1I,confirmed,24830949,1711,2,success,1310.0,waitlist,true,1310.0,,1310.0,Active                                            ,2019-04-14,20190608
TRNA1J4RJ2C3SG,confirmed,18202077,934,1,success,495.0,waitlist,true,495.0,,495.0,Active                                            ,2019-04-15,20190516
TRNAFBCA3TWFFN,order_payment_status_success,45918520,1020,2,success,2680.0,collected,true,2680.0,,2680.0,Dormant6                                          ,2019-04-16,20190520
TRNAFBGIBPKMBB,confirmed,58515494,328,2,success,1190.0,waitlist,true,1190.0,,1190.0,NEWGI                                             ,2019-04-20,20190522
TRNAFBGV1ZVLTO,confirmed,58278291,556,1,success,335.0,waitlist,true,335.0,,335.0,NEWGI                                             ,2019-04-20,20190529
TRNAFBGPY9OV1X,order_payment_status_success,38016057,1445,2,success,1170.0,collected,true,1170.0,,1170.0,Active                                            ,2019-04-20,20190529
TRNAFBH71QUR11,order_cancelled,58551690,335,2,success,0.0,collected,true,1210.0,,1210.0,NEWLOB                                            ,2019-04-20,20190522
TRNAFBHYWL7MLY,confirmed,6741287,1510,1,success,615.0,pending_utp,true,615.0,,615.0,Active                                            ,2019-04-21,20190630
TRNAFBITAVSJV8,confirmed,58594263,672,1,success,1070.0,pending_utp,true,1070.0,,1070.0,NEWGI                                             ,2019-04-22,20190527
TRNAFBJ6W67SAP,confirmed,52677931,1348,1,success,570.0,waitlist,true,570.0,,570.0,NEWGI                                             ,2019-04-22,20190526
TRNAFBAW3R6J7T,confirmed,53940600,740,2,success,2220.0,waitlist,true,2220.0,,2220.0,NEWGI                                             ,2019-04-15,20190521
TRNAFBFK5KRHUM,confirmed,22340131,493,1,success,335.0,waitlist,true,335.0,,335.0,Active                                            ,2019-04-19,20190521
TRNAFBGQFAPHRP,confirmed,36270078,353,1,success,695.0,waitlist,true,695.0,,695.0,Dormant12                                         ,2019-04-20,20190531
TRNAFBCTBS5ZBS,order_payment_status_success,41248912,1596,1,success,2515.0,collected,true,2515.0,,2515.0,Active                                            ,2019-04-16,20190604
TRNAFBH2UUR0IG,confirmed,58412465,375,1,success,255.0,waitlist,true,255.0,,255.0,NEWGI                                             ,2019-04-20,20190605
TRNAFBFLMNK5M2,confirmed,31993107,655,3,success,1175.0,waitlist,true,1175.0,,1175.0,Active                                            ,2019-04-19,20190523
TRNAFBEZ0H7D2H,confirmed,37543473,594,3,success,2890.0,waitlist,true,2890.0,,2890.0,NEWLOB                                            ,2019-04-18,20190527
TRNAFBGLQ3LMXW,confirmed,45215698,949,1,success,1305.0,waitlist,true,1305.0,,1305.0,NEWGI                                             ,2019-04-20,20190609
TRNAFBI9Y7SKTG,confirmed,7336753,655,6,success,6100.0,waitlist,true,6100.0,,6100.0,NEWLOB                                            ,2019-04-21,20190527
TRNAFBHWN15ESV,confirmed,58057947,705,2,success,760.0,waitlist,true,760.0,,760.0,NEWGI                                             ,2019-04-21,20190607
TRNAFBI351L2CZ,confirmed,47498184,129,2,success,200.0,waitlist,true,200.0,,200.0,NEWGI                                             ,2019-04-21,20190523
TRNAFBIXDH8YCA,confirmed,26111192,1085,3,success,5950.0,pending_utp,true,5950.0,,5950.0,Active                                            ,2019-04-22,20190625
TRNAFBA6ZGJ1Q6,confirmed,58109121,2133,1,success,2020.0,waitlist,true,2020.0,,2020.0,NEWGI                                             ,2019-04-14,20190609
TRNAFBDUKBCWQG,confirmed,37264691,455,2,success,610.0,waitlist,true,610.0,,610.0,NEWGI                                             ,2019-04-17,20190520
TRNAFBG0GPNICI,confirmed,39027359,1908,2,success,1470.0,waitlist,true,1470.0,,1470.0,Active                                            ,2019-04-19,20190527
TRNAFBHUL0BNTZ,confirmed,58399584,501,1,success,2070.0,waitlist,true,2070.0,,2070.0,NEWGI                                             ,2019-04-21,20190604
